Unnamed: 0,company_name,company_id,url,vertical,missing_vertical,vert_code,vert_desc,company_name_short,is_small_name
100870,NORGREN LEGAL LIMITED,07624395,http://www.norgrenlegal.com,69102 - Solicitors,0,69102.0,solicitors,norgren legal,0
100963,NOT JUST ACCOUNTING LIMITED,05287526,http://www.notjustaccounting.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,not just accounting,0
100996,NPA ACCOUNTANCY LTD,04591031,http://www.npaaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,npa accountancy,0
101014,NUAMA & CO LIMITED,07387395,http://www.nuamaandco.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,nuama & co,0
101083,OAKLEIGH IP SERVICES LIMITED,07450476,http://www.oakleigh-ip.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,oakleigh ip services,0
101088,OAKPARK (UK) LIMITED,03843751,http://www.oakparkuk.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,oakpark (uk),0
101101,OBC THE ACCOUNTANTS LIMITED,05239366,http://www.obcaccountants.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,obc the accountants,0
101248,ONE STOP ACCIDENT CLAIMS & TAXI HIRE LTD,09086266,http://www.taxiclaims.net,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,one stop accident claims & taxi hire,0
101263,ONETOUCH ACCOUNTANCY SOLUTIONS LIMITED,05547344,http://www.onetouchaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,onetouch accountancy solutions,0
101308,OPTIMA MANAGEMENT CONSULTANTS LIMITED,08240875,http://www.optima-m-consultants.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,optima management consultants,0
101321,OPTIMUS PATENTS LIMITED,05803395,http://www.optimus-patents.com,69102 - Solicitors,0,69102.0,solicitors,optimus patents,0
101357,ORCHARD SOLICITORS LIMITED,07366706,http://www.orchardsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,orchard solicitors,0
101382,ORLA LIMITED,07410311,http://www.orlakiely.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,orla,0
101426,OTTER ACCOUNTANTS LTD,07642523,http://www.otteraccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,otter accountants,0
101495,OXLADE & BOND LIMITED,05035530,http://www.oxbo.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,oxlade & bond,0
101513,P T DAVIES & CO LTD,04657518,http://www.ptdavies.co.uk.testing.xaccounts.default.kingralph.uk0.bigv.io,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,p t davies & co,0
101667,PAS1993. LTD.,07219004,http://www.pas1993.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,pas1993. .,0
101679,PATERSON BOYD & CO LIMITED,SC372152,http://www.patersonboyd.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,paterson boyd & co,0
101729,PAYEASY LIMITED,03800088,http://www.payeasy7.software.informer.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,payeasy,0
101734,PAYNE FINANCIAL LIMITED,08967769,http://www.grantpaynefs.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,payne financial,0
101735,PAYROLL-CENTRE LTD,08870606,http://www.payrollcentre.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,payroll-centre,0
101765,PDR PROPERTY LAWYERS LTD,06439009,http://www.pdrpropertylaw.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,pdr property lawyers,0
101775,PEACHEY & CO (ACCOUNTANTS) LIMITED,05915841,http://www.peachey-accountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,peachey & co (accountants),0
101827,PENBROOK BOOKKEEPING LTD,08434169,http://www.penbrook.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,penbrook bookkeeping,0
101963,PGR ACCOUNTANTS LIMITED,NI609033,http://www.pgaccountants.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,pgr accountants,0
101990,PHILIP DEANE ACCOUNTANCY LIMITED,05387237,http://www.pd-accountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,philip deane accountancy,0
102122,PKB INTERNATIONAL LIMITED,04341507,http://www.pkbinternational.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,pkb international,0
102204,PLYMOUTH LAW SOCIETY,00005452,http://www.plymouthlawsociety.co.uk,69102 - Solicitors,0,69102.0,solicitors,plymouth law society,0
102467,PRIME ACCOUNTANCY SOLUTIONS LIMITED,06784111,http://www.paslimited.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,prime accountancy solutions,0
102507,PRISM RECRUITMENT AND ACCOUNTANCY LIMITED,05073639,http://www.prism1.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,prism recruitment and accountancy,0
102532,PRO-LINK GLOBAL UK LIMITED,06412666,http://www.pro-linkglobal.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,pro-link global uk,0
102830,QUEST ACCOUNTING SERVICES LIMITED,04707203,http://www.quest-asl.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,quest accounting services,0
102889,R&D TAX SOLUTIONS LIMITED,09212506,http://www.rdtaxsolutions.com,69203 - Tax consultancy,0,69203.0,tax consultancy,r&d tax solutions,0
102973,RAMSONS LIMITED,03820956,http://www.ramsons.co.jp,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,ramsons,0
103021,RAYMOND'S TAX ACCOUNTANTS LIMITED,05700069,http://www.raytax.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,raymond's tax accountants,0
103119,REDFERNS LIMITED,06071591,http://www.redfernssolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,redferns,0
103129,REDRAMBLER LIMITED,09191129,http://www.redrambler.org,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,redrambler,0
103142,REED ACCOUNTS & TAX LIMITED,04833193,http://www.reedaccounts.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,reed accounts & tax,0
103167,REGENT CONSULTANCY LIMITED,03093954,http://www.regentconsultancyuae.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,regent consultancy,0
103254,RESOLVE - TAX AND ACCOUNTS LIMITED,07513101,http://www.resolve-taxandaccounts.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,resolve - tax and accounts,0
103264,RESTONS SOLICITORS LIMITED,05584055,http://www.restons.co.uk,69102 - Solicitors,0,69102.0,solicitors,restons solicitors,0
103402,RIMMINGTON THOMSON BUSINESS AND TAX CONSULTING LTD,SC436104,http://www.rtgateway.com,69203 - Tax consultancy,0,69203.0,tax consultancy,rimmington thomson business and tax consulting,0
103514,ROBERT PERRY LIMITED,07150916,http://www.accountantswestmidlands.uk.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,robert perry,0
103531,ROCH ACCOUNTANTS LIMITED,08942037,http://www.rochaccounts.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,roch accountants,0
103627,ROSTRONS ACCOUNTANTS LIMITED,07936052,http://www.rostrons.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,rostrons accountants,0
103721,RUFFLES & CO LIMITED,04351091,http://www.rufflesandco.com,69203 - Tax consultancy,0,69203.0,tax consultancy,ruffles & co,0
103734,RUSHTON HINCHY SOLICITORS LIMITED,06674924,http://www.rushtonhinchy.co.uk,69102 - Solicitors,0,69102.0,solicitors,rushton hinchy solicitors,0
103798,S. WILLIAM WALLACE & COMPANY LIMITED,SC466189,http://www.sww-ip.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,s. william wallace & company,0
103876,SALLORK LEGAL AND COMMERCIAL CONSULTING LIMITED,SC456034,http://www.sallork.co.uk,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,sallork legal and commercial consulting,0
103943,SANTRA LTD,SC404716,http://www.santrapub.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,santra,0
103981,SAVVIDES & CO LIMITED,05510736,http://www.savvidesaccountants.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,savvides & co,0
103984,SAWHNEY & CO LIMITED,08643487,http://www.sawhneyco.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sawhney & co,0
103987,SAWYER QUINE & CO LIMITED,07666490,http://www.sawyerquine.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sawyer quine & co,0
104067,SCOTT VEVERS LTD,06640217,http://www.scottvevers.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,scott vevers,0
104069,SCOTT-MONCRIEFF & ASSOCIATES LIMITED,08068209,http://www.scomo.com,69102 - Solicitors,0,69102.0,solicitors,scott-moncrieff & associates,0
104070,SCOTT-MONCRIEFF LIMITED,SC110660,http://www.scott-moncrieff.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,scott-moncrieff,0
104085,SCREATONS LTD,06919261,http://www.screatons.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,screatons,0
104251,SESTINI & CO LTD,08415017,http://www.sestiniandco.co.uk,69203 - Tax consultancy,0,69203.0,tax consultancy,sestini & co,0
104256,SETHI & SETHI LIMITED,05073654,http://www.sethi-sethi.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sethi & sethi,0
104293,SHAHZAD & CO LTD,SC399989,http://www.shahzadco.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,shahzad & co,0
104354,SHERGROUP LIMITED,04771589,http://www.shergroup.net,69102 - Solicitors,0,69102.0,solicitors,shergroup,0
104374,SHILP LTD,03406713,http://www.shilpgravures.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,shilp,0
104378,SHINER MITCHELL FISHER & CO LIMITED,03585285,http://www.shinermitchellfisher.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,shiner mitchell fisher & co,0
104542,SINGHANIA & CO LIMITED,03330243,http://www.singhaniagroup.com,69102 - Solicitors,0,69102.0,solicitors,singhania & co,0
104579,SJ & ASSOCIATES LTD,08417820,http://www.sj-associates.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sj & associates,0
104638,SLA CONSULTING LIMITED,04278414,http://www.slaconsulting.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sla consulting,0
104663,SMAILES GOLDIE TURNER LIMITED,08434147,http://www.smailesgoldieturner.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,smailes goldie turner,0
104715,SMITH & ASSOCIATES LIMITED,08036412,http://www.cpasmith.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,smith & associates,0
104795,SOKHI & ASSOCIATES LTD,04080170,http://www.sokhiandassociates.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sokhi & associates,0
104832,SOMEK & ASSOCIATES LIMITED,06831614,http://www.somek.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,somek & associates,0
104940,SOXON ACCOUNTANCY LIMITED,08243971,http://www.soxonaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,soxon accountancy,0
105170,STAFFORDSHIRE FAMILY LAW SOLICITORS LIMITED,08001959,http://www.sflsolicitors.co.uk,69102 - Solicitors,0,69102.0,solicitors,staffordshire family law solicitors,0
105185,STAMFORD BOOKKEEPING LTD,08712500,http://www.stamfordbookkeeping.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,stamford bookkeeping,0
105292,STEVE MORRIS ACCOUNTANTS LIMITED,07212453,http://www.stevemorrisaccountants.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,steve morris accountants,0
105301,STEVENSDRAKE LIMITED,07159192,http://www.stevensdrake.com,69102 - Solicitors,0,69102.0,solicitors,stevensdrake,0
105403,STREFFORD TULIPS LIMITED,SC350383,http://www.strefford-tulips.co.uk,69102 - Solicitors,0,69102.0,solicitors,strefford tulips,0
105421,STRUM LIMITED,04370869,http://www.strum.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,strum,0
105444,STYLES ACCOUNTANCY SERVICES LTD,07844925,http://www.stylesaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,styles accountancy services,0
105465,SUE MATTHEWS & CO LTD,08159059,http://www.suematthewsco.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sue matthews & co,0
105481,SUMMERS LAW LIMITED,06974615,http://www.summerswvlaw.com,69102 - Solicitors,0,69102.0,solicitors,summers law,0
105584,SUSEE LIMITED,04781569,http://www.susee.co.in,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,susee,0
105585,SUSSEX ACCOUNTANCY AND PAYROLL SERVICES LTD,06577629,http://www.sussexaccounts.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sussex accountancy and payroll services,0
105632,SWERVE CONSULTING LTD,04392349,http://www.swervesa.com,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,swerve consulting,0
105665,SYLVIA JOHNSON LIMITED,04578834,http://www.sylviajohnson.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,sylvia johnson,0
105721,T.G. MENARY SOLICITORS LIMITED,NI612099,http://www.tgmenary.com,69102 - Solicitors,0,69102.0,solicitors,t.g. menary solicitors,0
105735,TACCONI GREEN & CO (2000) LTD,04497327,http://www.accountants-cambridgeshire.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,tacconi green & co (2000),0
105792,TAMWORTH ACCOUNTANCY SERVICES LIMITED,07733025,http://www.tamworthaccountancy.co.uk,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,tamworth accountancy services,0
105910,TECHNICAL ACCOUNTING SERVICES LTD,SC281012,http://www.tact-services.com.au,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,technical accounting services,0
105967,TEMPLAR TAX ADVISERS LTD,04268212,http://www.templartaxadvisers.co.uk,69203 - Tax consultancy,0,69203.0,tax consultancy,templar tax advisers,0
106006,TFS PAYROLL SOLUTIONS LIMITED,03180030,http://www.tfspayroll.co.uk,69202 - Bookkeeping activities,0,69202.0,bookkeeping activities,tfs payroll solutions,0
106260,THE CROW LIMITED,01592295,http://www.thecrowgroup.com,69201 - Accounting and auditing activities,0,69201.0,accounting and auditing activities,the crow,0
106522,"THE LAW FOR BUSINESS CORPORATION, LIMITED",02750790,http://www.lawforbusinesscorporation.com,69109 - Activities of patent and copyright agents; other legal activities n.e.c.,0,69109.0,activities of patent and copyright agents other legal activities nec,"the law for business corporation,",0
